"height","weight","age","player","link","team","position","league"
187,88,30,"Jimmy Bartel","http://stats.rleague.com/afl/stats/players/J/Jimmy_Bartel.html","geelong","Midfielder","afl"
189,87,30,"Steve Johnson","http://stats.rleague.com/afl/stats/players/S/Steve_Johnson.html","geelong","Midfielder","afl"
187,82,22,"Mitch Duncan","http://stats.rleague.com/afl/stats/players/M/Mitch_Duncan.html","geelong","Midfielder","afl"
192,87,29,"Andrew Mackie","http://stats.rleague.com/afl/stats/players/A/Andrew_Mackie.html","geelong","Defender","afl"
187,91,32,"Corey Enright","http://stats.rleague.com/afl/stats/players/C/Corey_Enright.html","geelong","Defender","afl"
191,89,31,"Joel Corey","http://stats.rleague.com/afl/stats/players/J/Joel_Corey.html","geelong","Midfielder","afl"
176,77,22,"Allen Christensen","http://stats.rleague.com/afl/stats/players/A/Allen_Christensen.html","geelong","Midfielder","afl"
183,88,30,"James Kelly","http://stats.rleague.com/afl/stats/players/J/James_Kelly.html","geelong","Midfielder","afl"
182,75,22,"Steven Motlop","http://stats.rleague.com/afl/stats/players/S/Steven_Motlop.html","geelong","Forward","afl"
193,92,27,"Harry Taylor","http://stats.rleague.com/afl/stats/players/H/Harry_Taylor.html","geelong","Defender","afl"
193,102,32,"James Podsiadly","http://stats.rleague.com/afl/stats/players/J/James_Podsiadly.html","geelong","Forward","afl"
186,82,21,"Josh Caddy","http://stats.rleague.com/afl/stats/players/J/Josh_Caddy.html","geelong","Midfielder","afl"
186,79,21,"Cameron Guthrie","http://stats.rleague.com/afl/stats/players/C/Cameron_Guthrie.html","geelong","Defender","afl"
198,95,22,"Mark Blicavs","http://stats.rleague.com/afl/stats/players/M/Mark_Blicavs.html","geelong","Ruck","afl"
197,100,25,"Tom Hawkins","http://stats.rleague.com/afl/stats/players/T/Tom_Hawkins1.html","geelong","","afl"
197,98,29,"Tom Lonergan","http://stats.rleague.com/afl/stats/players/T/Tom_Lonergan.html","geelong","Defender","afl"
183,84,23,"Taylor Hunt","http://stats.rleague.com/afl/stats/players/T/Taylor_Hunt.html","geelong","Midfielder","afl"
185,100,31,"Josh Hunt","http://stats.rleague.com/afl/stats/players/J/Josh_Hunt.html","geelong","Defender","afl"
180,80,25,"Travis Varcoe","http://stats.rleague.com/afl/stats/players/T/Travis_Varcoe.html","geelong","Midfielder","afl"
179,88,32,"Paul Chapman","http://stats.rleague.com/afl/stats/players/P/Paul_Chapman.html","geelong","Midfielder","afl"
189,76,21,"Billie Smedts","http://stats.rleague.com/afl/stats/players/B/Billie_Smedts.html","geelong","Forward","afl"
198,104,26,"Trent West","http://stats.rleague.com/afl/stats/players/T/Trent_West.html","geelong","Ruck","afl"
186,78,21,"George Horlin-Smith","http://stats.rleague.com/afl/stats/players/G/George_Horlin-Smith.html","geelong","","afl"
192,93,29,"Jared Rivers","http://stats.rleague.com/afl/stats/players/J/Jared_Rivers.html","geelong","Defender","afl"
189,82,21,"Jordan Murdoch","http://stats.rleague.com/afl/stats/players/J/Jordan_Murdoch.html","geelong","Defender","afl"
198,94,22,"Nathan Vardy","http://stats.rleague.com/afl/stats/players/N/Nathan_Vardy.html","geelong","Ruck","afl"
182,73,22,"Jesse Stringer","http://stats.rleague.com/afl/stats/players/J/Jesse_Stringer.html","geelong","Midfielder","afl"
190,79,19,"Jackson Thurlow","http://stats.rleague.com/afl/stats/players/J/Jackson_Thurlow.html","geelong","Defender","afl"
206,105,24,"Dawson Simpson","http://stats.rleague.com/afl/stats/players/D/Dawson_Simpson.html","geelong","Ruck","afl"
188,86,23,"Mitch Brown","http://stats.rleague.com/afl/stats/players/M/Mitch_Brown1.html","geelong","Forward","afl"
182,85,21,"Jordan Schroder","http://stats.rleague.com/afl/stats/players/J/Jordan_Schroder.html","geelong","Midfielder","afl"
196,87,21,"Josh Walker","http://stats.rleague.com/afl/stats/players/J/Josh_Walker.html","geelong","Forward","afl"
186,80,21,"George Burbury","http://stats.rleague.com/afl/stats/players/G/George_Burbury.html","geelong","Forward","afl"
182,88,29,"Gary Ablett","http://stats.rleague.com/afl/stats/players/G/Gary_Ablett1.html","goldcoast","Midfielder","afl"
175,82,21,"Dion Prestia","http://stats.rleague.com/afl/stats/players/D/Dion_Prestia.html","goldcoast","Defender","afl"
182,82,19,"Jaeger OMeara","http://stats.rleague.com/afl/stats/players/J/Jaeger_OMeara.html","goldcoast","null","afl"
178,74,25,"Jarrod Harbrow","http://stats.rleague.com/afl/stats/players/J/Jarrod_Harbrow.html","goldcoast","Defender","afl"
182,88,25,"Danny Stanley","http://stats.rleague.com/afl/stats/players/D/Danny_Stanley.html","goldcoast","Defender","afl"
187,71,21,"Matt Shaw","http://stats.rleague.com/afl/stats/players/M/Matt_Shaw.html","goldcoast","","afl"
186,83,21,"David Swallow","http://stats.rleague.com/afl/stats/players/D/David_Swallow.html","goldcoast","Midfielder","afl"
191,82,21,"Trent McKenzie","http://stats.rleague.com/afl/stats/players/T/Trent_McKenzie.html","goldcoast","Defender","afl"
185,74,21,"Harley Bennell","http://stats.rleague.com/afl/stats/players/H/Harley_Bennell.html","goldcoast","Midfielder","afl"
186,78,23,"Aaron Hall","http://stats.rleague.com/afl/stats/players/A/Aaron_Hall.html","goldcoast","Forward","afl"
185,89,27,"Greg Broughton","http://stats.rleague.com/afl/stats/players/G/Greg_Broughton.html","goldcoast","Defender","afl"
186,78,21,"Luke Russell","http://stats.rleague.com/afl/stats/players/L/Luke_Russell.html","goldcoast","Defender","afl"
200,91,22,"Rory Thompson","http://stats.rleague.com/afl/stats/players/R/Rory_Thompson.html","goldcoast","Defender","afl"
189,85,27,"Tom Murphy","http://stats.rleague.com/afl/stats/players/T/Tom_Murphy.html","goldcoast","","afl"
192,95,29,"Jared Brennan","http://stats.rleague.com/afl/stats/players/J/Jared_Brennan.html","goldcoast","","afl"
196,96,21,"Sam Day","http://stats.rleague.com/afl/stats/players/S/Sam_Day.html","goldcoast","Forward","afl"
184,82,28,"Michael Rischitelli","http://stats.rleague.com/afl/stats/players/M/Michael_Rischitelli.html","goldcoast","Midfielder","afl"
177,83,30,"Campbell Brown","http://stats.rleague.com/afl/stats/players/C/Campbell_Brown.html","goldcoast","","afl"
190,93,21,"Steven May","http://stats.rleague.com/afl/stats/players/S/Steven_May.html","goldcoast","Forward","afl"
200,101,23,"Charlie Dixon","http://stats.rleague.com/afl/stats/players/C/Charlie_Dixon.html","goldcoast","Ruck","afl"
175,65,21,"Brandon Matera","http://stats.rleague.com/afl/stats/players/B/Brandon_Matera.html","goldcoast","Forward","afl"
186,81,22,"Joel Wilkinson","http://stats.rleague.com/afl/stats/players/J/Joel_Wilkinson.html","goldcoast","Defender","afl"
200,88,21,"Daniel Gorringe","http://stats.rleague.com/afl/stats/players/D/Daniel_Gorringe.html","goldcoast","Ruck","afl"
201,93,21,"Tom Nicholls","http://stats.rleague.com/afl/stats/players/T/Tom_Nicholls.html","goldcoast","Ruck","afl"
191,92,21,"Jack Hutchins","http://stats.rleague.com/afl/stats/players/J/Jack_Hutchins.html","goldcoast","Defender","afl"
199,91,21,"Tom Lynch","http://stats.rleague.com/afl/stats/players/T/Tom_Lynch1.html","goldcoast","Forward","afl"
187,86,19,"Timmy Sumner","http://stats.rleague.com/afl/stats/players/T/Timmy_Sumner.html","goldcoast","","afl"
186,92,27,"Karmichael Hunt","http://stats.rleague.com/afl/stats/players/K/Karmichael_Hunt.html","goldcoast","Midfielder","afl"
205,97,23,"Zac Smith","http://stats.rleague.com/afl/stats/players/Z/Zac_Smith.html","goldcoast","Ruck","afl"
182,79,21,"Maverick Weller","http://stats.rleague.com/afl/stats/players/M/Maverick_Weller.html","goldcoast","Defender","afl"
180,79,19,"Andrew Boston","http://stats.rleague.com/afl/stats/players/A/Andrew_Boston.html","goldcoast","Midfielder","afl"
191,81,21,"Seb Tape","http://stats.rleague.com/afl/stats/players/S/Seb_Tape.html","goldcoast","null","afl"
183,89,19,"Jesse Lonergan","http://stats.rleague.com/afl/stats/players/J/Jesse_Lonergan.html","goldcoast","Midfielder","afl"
184,76,21,"Jacob Gillbee","http://stats.rleague.com/afl/stats/players/J/Jacob_Gillbee.html","goldcoast","Forward","afl"
192,95,29,"Matthew Warnock","http://stats.rleague.com/afl/stats/players/M/Matthew_Warnock.html","goldcoast","Defender","afl"
185,71,20,"Alex Sexton","http://stats.rleague.com/afl/stats/players/A/Alex_Sexton.html","goldcoast","Midfielder","afl"
197,84,23,"Josh Hall","http://stats.rleague.com/afl/stats/players/J/Josh_Hall.html","goldcoast","Forward","afl"
179,79,20,"Jackson Allen","http://stats.rleague.com/afl/stats/players/J/Jackson_Allen.html","goldcoast","Defender","afl"
189,72,25,"Liam Patrick","http://stats.rleague.com/afl/stats/players/L/Liam_Patrick.html","goldcoast","Forward","afl"
193,93,30,"Nathan Bock","http://stats.rleague.com/afl/stats/players/N/Nathan_Bock.html","goldcoast","Forward","afl"
182,88,26,"Kyal Horsley","http://stats.rleague.com/afl/stats/players/K/Kyal_Horsley.html","goldcoast","Midfielder","afl"
182,81,23,"Leigh Osborne","http://stats.rleague.com/afl/stats/players/L/Leigh_Osborne.html","goldcoast","Defender","afl"
185,76,23,"Callan Ward","http://stats.rleague.com/afl/stats/players/C/Callan_Ward.html","greaterwesternsydney","","afl"
181,81,20,"Adam Treloar","http://stats.rleague.com/afl/stats/players/A/Adam_Treloar.html","greaterwesternsydney","","afl"
181,77,20,"Toby Greene","http://stats.rleague.com/afl/stats/players/T/Toby_Greene.html","greaterwesternsydney","","afl"
182,81,20,"Dylan Shiel","http://stats.rleague.com/afl/stats/players/D/Dylan_Shiel.html","greaterwesternsydney","","afl"
182,77,22,"Tom Scully","http://stats.rleague.com/afl/stats/players/T/Tom_Scully.html","greaterwesternsydney","","afl"
183,82,20,"Stephen Coniglio","http://stats.rleague.com/afl/stats/players/S/Stephen_Coniglio.html","greaterwesternsydney","","afl"
180,86,20,"Taylor Adams","http://stats.rleague.com/afl/stats/players/T/Taylor_Adams.html","greaterwesternsydney","","afl"
187,75,19,"Lachie Whitfield","http://stats.rleague.com/afl/stats/players/L/Lachie_Whitfield.html","greaterwesternsydney","","afl"
195,99,25,"Tim Mohr","http://stats.rleague.com/afl/stats/players/T/Tim_Mohr.html","greaterwesternsydney","","afl"
174,75,20,"Devon Smith","http://stats.rleague.com/afl/stats/players/D/Devon_Smith.html","greaterwesternsydney","","afl"
188,86,20,"Curtly Hampton","http://stats.rleague.com/afl/stats/players/C/Curtly_Hampton.html","greaterwesternsydney","","afl"
193,87,20,"Adam Tomlinson","http://stats.rleague.com/afl/stats/players/A/Adam_Tomlinson.html","greaterwesternsydney","","afl"
181,73,21,"Adam Kennedy","http://stats.rleague.com/afl/stats/players/A/Adam_Kennedy.html","greaterwesternsydney","","afl"
201,99,26,"Jonathan Giles","http://stats.rleague.com/afl/stats/players/J/Jonathan_Giles.html","greaterwesternsydney","","afl"
196,89,20,"Jeremy Cameron","http://stats.rleague.com/afl/stats/players/J/Jeremy_Cameron.html","greaterwesternsydney","","afl"
192,86,29,"Stephen Gilham","http://stats.rleague.com/afl/stats/players/S/Stephen_Gilham.html","greaterwesternsydney","","afl"
185,78,20,"Tomas Bugg","http://stats.rleague.com/afl/stats/players/T/Tomas_Bugg.html","greaterwesternsydney","","afl"
182,80,24,"Rhys Palmer","http://stats.rleague.com/afl/stats/players/R/Rhys_Palmer.html","greaterwesternsydney","","afl"
195,85,23,"Phil Davis","http://stats.rleague.com/afl/stats/players/P/Phil_Davis.html","greaterwesternsydney","","afl"
180,80,19,"Zac Williams","http://stats.rleague.com/afl/stats/players/Z/Zac_Williams.html","greaterwesternsydney","","afl"
192,77,21,"Nick Haynes","http://stats.rleague.com/afl/stats/players/N/Nick_Haynes.html","greaterwesternsydney","","afl"
197,93,21,"Josh Bruce","http://stats.rleague.com/afl/stats/players/J/Josh_Bruce.html","greaterwesternsydney","","afl"
188,77,24,"Sam Reid","http://stats.rleague.com/afl/stats/players/S/Sam_Reid1.html","greaterwesternsydney","Midfielder","afl"
200,101,35,"Dean Brogan","http://stats.rleague.com/afl/stats/players/D/Dean_Brogan.html","greaterwesternsydney","","afl"
186,73,20,"Will Hoskin-Elliott","http://stats.rleague.com/afl/stats/players/W/Will_Hoskin-Elliott.html","greaterwesternsydney","","afl"
187,84,20,"Jacob Townsend","http://stats.rleague.com/afl/stats/players/J/Jacob_Townsend.html","greaterwesternsydney","","afl"
194,85,19,"Aidan Corr","http://stats.rleague.com/afl/stats/players/A/Aidan_Corr.html","greaterwesternsydney","","afl"
178,72,20,"Liam Sumner","http://stats.rleague.com/afl/stats/players/L/Liam_Sumner.html","greaterwesternsydney","","afl"
186,79,20,"Sam Darley","http://stats.rleague.com/afl/stats/players/S/Sam_Darley.html","greaterwesternsydney","","afl"
199,100,30,"Setanta OhAilpin","http://stats.rleague.com/afl/stats/players/S/Setanta_OhAilpin.html","greaterwesternsydney","","afl"
192,84,19,"Lachlan Plowman","http://stats.rleague.com/afl/stats/players/L/Lachlan_Plowman.html","greaterwesternsydney","","afl"
190,85,21,"Mark Whiley","http://stats.rleague.com/afl/stats/players/M/Mark_Whiley.html","greaterwesternsydney","","afl"
189,85,20,"Matthew Buntine","http://stats.rleague.com/afl/stats/players/M/Matthew_Buntine.html","greaterwesternsydney","","afl"
186,80,20,"Dom Tyson","http://stats.rleague.com/afl/stats/players/D/Dom_Tyson.html","greaterwesternsydney","","afl"
181,77,21,"Anthony Miles","http://stats.rleague.com/afl/stats/players/A/Anthony_Miles.html","greaterwesternsydney","","afl"
189,83,20,"Shaun Edwards","http://stats.rleague.com/afl/stats/players/S/Shaun_Edwards.html","greaterwesternsydney","","afl"
197,102,20,"Jonathon Patton","http://stats.rleague.com/afl/stats/players/J/Jonathon_Patton.html","greaterwesternsydney","","afl"
185,75,20,"Nathan Wilson","http://stats.rleague.com/afl/stats/players/N/Nathan_Wilson.html","greaterwesternsydney","","afl"
181,82,20,"Gerald Ugle","http://stats.rleague.com/afl/stats/players/G/Gerald_Ugle.html","greaterwesternsydney","","afl"
194,102,20,"Sam Frost","http://stats.rleague.com/afl/stats/players/S/Sam_Frost.html","greaterwesternsydney","","afl"
195,84,19,"Kristian Jaksch","http://stats.rleague.com/afl/stats/players/K/Kristian_Jaksch.html","greaterwesternsydney","","afl"
192,94,30,"Bret Thornton","http://stats.rleague.com/afl/stats/players/B/Bret_Thornton.html","greaterwesternsydney","","afl"
191,82,20,"Tim Golds","http://stats.rleague.com/afl/stats/players/T/Tim_Golds.html","greaterwesternsydney","","afl"
188,78,19,"Jonathan ORourke","http://stats.rleague.com/afl/stats/players/J/Jonathan_ORourke.html","greaterwesternsydney","","afl"
203,95,20,"Tom Downie","http://stats.rleague.com/afl/stats/players/T/Tom_Downie.html","greaterwesternsydney","","afl"
195,80,19,"James Stewart","http://stats.rleague.com/afl/stats/players/J/James_Stewart.html","greaterwesternsydney","","afl"
179,83,31,"Sam Mitchell","http://stats.rleague.com/afl/stats/players/S/Sam_Mitchell.html","hawthorn","Midfielder","afl"
186,90,27,"Jordan Lewis","http://stats.rleague.com/afl/stats/players/J/Jordan_Lewis.html","hawthorn","Midfielder","afl"
185,90,29,"Luke Hodge","http://stats.rleague.com/afl/stats/players/L/Luke_Hodge.html","hawthorn","Midfielder","afl"
188,77,25,"Isaac Smith","http://stats.rleague.com/afl/stats/players/I/Isaac_Smith.html","hawthorn","Midfielder","afl"
186,88,31,"Shaun Burgoyne","http://stats.rleague.com/afl/stats/players/S/Shaun_Burgoyne.html","hawthorn","Defender","afl"
189,92,29,"Josh Gibson","http://stats.rleague.com/afl/stats/players/J/Josh_Gibson.html","hawthorn","Defender","afl"
181,86,29,"Brad Sewell","http://stats.rleague.com/afl/stats/players/B/Brad_Sewell.html","hawthorn","Midfielder","afl"
193,93,25,"Grant Birchall","http://stats.rleague.com/afl/stats/players/G/Grant_Birchall.html","hawthorn","Defender","afl"
193,100,26,"Jarryd Roughead","http://stats.rleague.com/afl/stats/players/J/Jarryd_Roughead.html","hawthorn","Forward","afl"
179,71,20,"Bradley Hill","http://stats.rleague.com/afl/stats/players/B/Bradley_Hill.html","hawthorn","Midfielder","afl"
173,76,26,"Paul Puopolo","http://stats.rleague.com/afl/stats/players/P/Paul_Puopolo.html","hawthorn","Forward","afl"
189,82,24,"Ben Stratton","http://stats.rleague.com/afl/stats/players/B/Ben_Stratton.html","hawthorn","Defender","afl"
184,76,23,"Luke Breust","http://stats.rleague.com/afl/stats/players/L/Luke_Breust.html","hawthorn","Forward","afl"
193,81,22,"Jack Gunston","http://stats.rleague.com/afl/stats/players/J/Jack_Gunston.html","hawthorn","Forward","afl"
182,90,31,"Brent Guerra","http://stats.rleague.com/afl/stats/players/B/Brent_Guerra.html","hawthorn","","afl"
196,102,26,"Lance Franklin","http://stats.rleague.com/afl/stats/players/L/Lance_Franklin.html","hawthorn","Forward","afl"
195,99,31,"Brian Lake","http://stats.rleague.com/afl/stats/players/B/Brian_Lake.html","hawthorn","Defender","afl"
201,102,29,"David Hale","http://stats.rleague.com/afl/stats/players/D/David_Hale.html","hawthorn","Ruck","afl"
183,80,22,"Liam Shiels","http://stats.rleague.com/afl/stats/players/L/Liam_Shiels.html","hawthorn","Midfielder","afl"
179,80,22,"Taylor Duryea","http://stats.rleague.com/afl/stats/players/T/Taylor_Duryea.html","hawthorn","Defender","afl"
181,82,26,"Jonathan Simpkin","http://stats.rleague.com/afl/stats/players/J/Jonathan_Simpkin.html","hawthorn","Midfielder","afl"
177,80,24,"Cyril Rioli","http://stats.rleague.com/afl/stats/players/C/Cyril_Rioli.html","hawthorn","Midfielder","afl"
185,80,23,"Shane Savage","http://stats.rleague.com/afl/stats/players/S/Shane_Savage.html","hawthorn","","afl"
183,85,23,"Brendan Whitecross","http://stats.rleague.com/afl/stats/players/B/Brendan_Whitecross.html","hawthorn","Midfielder","afl"
206,101,27,"Max Bailey","http://stats.rleague.com/afl/stats/players/M/Max_Bailey.html","hawthorn","","afl"
178,75,19,"Jed Anderson","http://stats.rleague.com/afl/stats/players/J/Jed_Anderson.html","hawthorn","Midfielder","afl"
193,90,26,"Matthew Spangher","http://stats.rleague.com/afl/stats/players/M/Matthew_Spangher.html","hawthorn","","afl"
